Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Renewal Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted
3975f121-9a99-4548-8052-f3f60b28e424,CPT-42961,Monthly,0488d736-d64d-4eb5-82c2-32cc5e0f37f3,52979,Dr. Kelsey Clark,"Kim, Graham and Stewart",Month big suddenly small.,Baby walk sing on lot whether east. Task yeah seven provide theory.,Fish partner hair wear positive.,2463,Hill Ltd,Rejected,-5321,Sanders-Blake,Edge before fact recently.,0c6f5df0-f64c-475b-90c4-dce66817eb40,Family,05/03/25,67541,213,22/02/25,05/06/25,GB53QESV80378617858623,0c6f5df0-f64c-475b-90c4-dce66817eb40,Desiree Jones,"Unit 7157 Box 6097
DPO AE 47282",(480)481-6029x236,jeremycollier@myers.biz,No,07/03/24,5283,No
e8ba55ed-fe6f-486b-9eac-a76efa47e488,CPT-31301,Annually,c742501d-f5ad-4f42-90db-d6147a9f62c3,42274,Dr. John Smith,Barrett Ltd,Put author number wife factor.,Forward government pass serious car sometimes.,Guy hope idea capital.,39943,"Mcdowell, Campbell and Keller",Approved,511.542.3598x8124,"Rose, Hinton and Andrews",Want hotel chair.,80e18cb3-eabb-477c-8d37-271be56f2d81,Family,14/02/25,5734,946,26/01/24,27/08/25,GB43THBH70102508507153,80e18cb3-eabb-477c-8d37-271be56f2d81,Yvette Fox,"07061 Cindy Cape Apt. 219
Larrybury, OR 09575",001-877-112-7112x90522,victoriatrevino@yahoo.com,No,12/06/22,7438,No
f083aa44-e3af-47c1-9053-90b2848c8f65,CPT-21718,Annually,ef6ecdd8-3cec-4e4d-8aeb-511bbe0324b1,86768,Dr. Nathan Cox,"Hawkins, Johnson and Nguyen",Read person career expect fund story plant.,Third benefit south side stay.,Example trip arrive year.,78571,"Huber, Collins and Payne",Approved,+1-678-886-3104x87689,Hess-Lara,Republican report.,a0787217-0ef2-4279-b620-ee647fdce453,Family,20/03/23,9089,586,30/08/20,06/06/23,GB66QDKJ18203116047017,a0787217-0ef2-4279-b620-ee647fdce453,Cynthia Cabrera,"59706 Latoya Road
Matthewstad, NJ 03064",(123)073-9179,pgutierrez@yahoo.com,No,28/04/23,4615,Yes
c07337d8-faeb-477a-afdb-066bb70e0342,CPT-62905,Monthly,55df81d8-dcda-41d9-a4f8-eccc9de79523,91509,Dr. James Marshall,"Chan, Wood and Madden",Interesting purpose claim to degree month.,Since about save back join just region less.,Guess today claim ground.,53037,"Ryan, Alvarez and Estrada",Rejected,9761352811,"Middleton, Brandt and Owens",Put important since.,ccad3585-226a-4e96-8f1f-63ee48de6ce9,Individual,29/01/25,59677,286,12/11/24,15/08/25,GB95CRZZ57223683953292,ccad3585-226a-4e96-8f1f-63ee48de6ce9,Matthew Silva,"55680 Brown Throughway
Lake Shannonton, IA 78221",+1-589-382-7179x835,michaeljenkins@harmon.com,No,12/09/24,8102,Yes
cf8a4086-ba09-4b11-a133-935d06df09cf,CPT-41491,Annually,5b8a6371-1e9b-4e7e-bfae-6405b8f3a3e6,97454,Dr. Leah Cox,Diaz PLC,Across democratic become environmental vote against.,Food mouth seem country individual safe. Avoid whatever space risk put against.,Consumer interest my pretty store detail.,22371,"Bryant, Ortiz and Sherman",Rejected,787.942.9623x8129,Fitzpatrick-Baker,Be door remember security control.,ec89ebba-9d3a-4eb7-965e-ae3a571c6549,Family,17/02/25,6768,627,03/02/21,06/06/25,GB49CPSL84892147842448,ec89ebba-9d3a-4eb7-965e-ae3a571c6549,Haley Green,"6187 Larry Fort Apt. 502
East Andrewborough, CO 08463",482-954-0507x600,chapmanamy@gmail.com,Yes,05/06/21,963,Yes
d61641c7-10d0-47c4-9ed8-6eff8fffc712,CPT-34970,Monthly,23ba00f1-40e7-4821-b2dd-fcc631e4a20e,18928,Dr. Alexander Powell,Smith-Johnson,International play attorney season admit detail collection.,Beat town mention three across economy.,Project pretty individual account writer.,83298,Brady Group,Rejected,(420)813-7798x169,Copeland-Johnson,Hour buy carry.,099f73f0-4ad2-4a19-a457-4653cee27f52,Individual,26/04/23,43727,545,20/05/20,28/04/23,GB68FOHL36393403211323,099f73f0-4ad2-4a19-a457-4653cee27f52,Jordan Singh,"0375 Zachary Drive
North Eric, NV 00975",(137)948-9553x77198,lsims@yahoo.com,Yes,19/05/24,7127,Yes
2c0f5f2a-1c5f-42d4-b5bf-d74f7198f714,CPT-39270,Monthly,d5d42cdc-8db2-4eec-bf0c-574678c9cbf9,88497,Dr. Paula Reed,Johnson-Shea,List mention daughter dinner member several.,All theory allow daughter season this condition. Then itself argue structure turn follow.,Resource east top specific should why any.,71104,Taylor-Nielsen,Rejected,001-846-653-3721,Marks-Rose,Long including month.,aabc1587-c5eb-446a-9d9a-ec71a8a0decc,Family,25/07/21,58382,393,29/08/20,28/08/21,GB58ZPFU68350231319934,aabc1587-c5eb-446a-9d9a-ec71a8a0decc,Alison Maynard,"501 Adams Trafficway
Port Marcus, WA 58037",+1-458-842-2064x195,joann73@hotmail.com,Yes,10/02/25,2470,Yes
676eb515-1d24-466b-b5cf-da55a17754c8,CPT-60725,Annually,3b02245f-3e28-45d0-a826-c09b98d05b4d,18453,Dr. Aaron Harmon,Smith Inc,Than current pattern.,Study story reason fear federal across. Month stand reveal nearly mother.,Kid use miss student very above.,20888,"Thompson, Campos and Murray",Approved,001-717-908-2974,Stout-Thompson,Power share pretty hard.,e9ff9fc5-a118-410e-a920-1e9c782a9b9a,Individual,17/11/22,47069,376,08/11/21,06/05/23,GB10LZSL41639546210112,e9ff9fc5-a118-410e-a920-1e9c782a9b9a,Wendy Glover,"031 Daniel Flats
North Janet, LA 73197",+1-691-851-5716x88531,thompsonlisa@gmail.com,Yes,17/07/22,2022,Yes
eae679e5-fd73-47a1-97d2-b567400465f6,CPT-70626,Quarterly,8f78c865-3265-4e4f-874b-7fb976bda1be,5210,Dr. Danny Holt,Jones-Anderson,Area realize mother learn traditional defense approach south.,Admit despite important kitchen.,Large door now less budget responsibility great.,93473,Miller-Hill,Rejected,386.470.5298x001,Robinson and Sons,With develop suggest.,2691016c-f8c7-4603-83c0-d2750842e6d2,Individual,10/01/24,65941,87,02/11/22,16/10/24,GB50FLRR90923903069183,2691016c-f8c7-4603-83c0-d2750842e6d2,Lauren Gonzales,"011 Castro Fork
Torresbury, AK 30752",+1-229-288-8454x526,shannonstephenson@hotmail.com,Yes,05/11/23,8833,Yes
751416e4-e881-4520-8212-a63e8de912c8,CPT-22879,Annually,b2eefe32-305d-4238-8001-cbc597355faa,48355,Dr. Madison Perkins,"Mckinney, Williams and Miller",Deal out head which doctor executive begin.,Operation politics half along test size walk. Huge trip serious check whom woman order what.,Product avoid memory science now expert eat.,40032,Haynes-Martinez,Rejected,186-214-9503x225,Haney Inc,Partner be population still.,c9a9e417-7dcb-4866-b4e2-9fd909c5462e,Individual,25/10/24,337,291,09/04/22,12/10/25,GB82BPQV55058277852491,c9a9e417-7dcb-4866-b4e2-9fd909c5462e,Ryan Burton,"Unit 5387 Box 4839
DPO AA 89279",194-717-5715x072,kelly59@house.org,Yes,06/01/20,9046,Yes
b14b2b82-949c-48cb-96ee-98e12d1f662d,CPT-76308,Quarterly,25c96dbc-2245-4794-badd-366f0b572874,23252,Dr. Richard Cooper,Chambers-Frazier,Like rich pull real respond interview.,Seek he hour service. Interesting which she minute.,Worker poor method include.,47582,Reed Group,Approved,376-127-0372,Robinson Inc,Process woman full quite.,0e92a542-fd03-4e22-905d-8a0a306ef125,Individual,21/10/21,97978,100,27/08/20,10/07/22,GB17WDZT81686627879812,0e92a542-fd03-4e22-905d-8a0a306ef125,Laura Smith,"6831 Murphy Route Suite 293
Robertburgh, AL 45627",410-508-5903x070,lsheppard@hotmail.com,Yes,30/12/21,8250,Yes
c7f27c9c-7ef3-45dd-afea-fd2c14b81c3e,CPT-83080,Quarterly,04e4aa1e-cd30-4103-9089-5f2cc58e8305,21742,Dr. Regina Stokes,Mcguire-Clark,Turn eye exactly blood right.,Science between artist course wear growth religious.,Certain relate whether view sort job.,31564,Singleton-Holder,Rejected,219967411,"Vang, Cooper and Carpenter",Fast thought could.,0ff7872c-bdf8-4893-a045-c59fdcba57eb,Corporate,10/09/23,94433,344,18/07/22,24/04/24,GB35SFQY81757318847897,0ff7872c-bdf8-4893-a045-c59fdcba57eb,Katherine Wallace,"58206 Taylor Mission
Chungborough, NH 91044",695.537.3708,scottalexander@gmail.com,No,21/08/24,9804,Yes
15cbd0c2-4058-4bad-a6d0-6500d01bc5f5,CPT-60108,Quarterly,b91b1712-3974-4e7c-aca6-e8685d3de0bf,41617,Dr. Jennifer Anderson MD,Richardson and Sons,Serious allow enough country least level.,Risk world themselves who. Effect evening recently reach.,Staff local back assume its follow born news.,78928,"Matthews, Roman and Tapia",Approved,539-952-1125x35954,"Fuller, Rosales and Dixon",Wait weight employee.,634036f2-4665-4c41-be1b-f43ca790620e,Family,12/09/22,59506,611,06/02/21,05/11/22,GB47TVZF84602570806537,634036f2-4665-4c41-be1b-f43ca790620e,Jennifer Bradley,"984 Brett Crest
Courtneyburgh, LA 35985",6684599652,maria62@yahoo.com,Yes,21/01/21,413,No
3abefd1c-06df-43f4-8d96-5d7278d48160,CPT-99131,Annually,d7eb5e96-3015-4063-ba7d-5a4de5087244,12537,Dr. Sarah Hernandez,Meadows Group,Natural person front upon upon president.,Own start hit new especially stage. Woman month care difficult.,Computer agree once.,13014,"Wilson, Farley and Phillips",Rejected,001-466-976-4980x8838,"Hardy, Brown and Snyder",Theory despite public sell price.,f0ba671b-bdde-40da-bd10-edde45dba8dc,Family,05/09/24,16321,473,21/07/24,05/08/25,GB33QNVG03035196081637,f0ba671b-bdde-40da-bd10-edde45dba8dc,Jasmine Rodriguez,"242 Gardner Landing Suite 214
Port Franciscoview, NM 82633",285.377.7464x444,greenthomas@yahoo.com,Yes,02/06/22,3667,No
af19fe6b-d12f-4b32-bb1d-11531f6cbca6,CPT-92105,Monthly,f7042f3b-cc7e-44e7-860c-13b0edf54256,1119,Dr. Chelsea Harrison,Jackson Group,While media laugh establish nor anything.,Represent reduce item cultural. Body this indicate.,Although maintain especially million wrong.,44245,Burns-Cox,Rejected,106-974-8210,"Williams, Barber and Daniel",During scientist necessary mouth.,a4edb0f8-518e-4d97-9d09-5ba7c7e45f69,Family,22/04/24,98868,167,12/10/20,16/10/24,GB71QGVU54886319745593,a4edb0f8-518e-4d97-9d09-5ba7c7e45f69,Miss Melissa Cardenas MD,"028 Cheryl Branch Apt. 048
Michelleview, NV 45504",+1-292-541-8846x25692,donna01@watson-anderson.com,Yes,10/07/20,6732,No
fa8cc616-617a-4101-988c-3ae2333c8224,CPT-86987,Quarterly,b85c985e-7288-4203-b155-61636f04b660,93192,Dr. Rodney Williams,Berger Ltd,People around us catch.,Billion day best range everyone firm upon. We modern we letter vote.,Magazine large cup different song company.,97376,Valentine PLC,Rejected,324.255.1585x4568,Alexander-Booker,Think also operation.,4a25c72f-9ba0-414b-ab84-233dfa63968d,Family,25/08/24,60461,946,16/02/24,02/12/24,GB61IVYI90811832880490,4a25c72f-9ba0-414b-ab84-233dfa63968d,Adam Ray,"271 Michael Lakes
New Christopher, SD 61821",516.903.5902,brad54@hayes-smith.com,Yes,01/01/22,8280,No
9e5dbdf2-6191-40b2-87f6-b5a3c2f49eda,CPT-43980,Quarterly,63590a3f-a793-40d0-a9a8-ccf1c1cae0ad,82047,Dr. Cathy Hahn,Griffith-Evans,Grow thus low including far receive staff.,Different ago stage choose speech every image.,Will his imagine stuff little.,10431,Jackson-Hunt,Approved,085.712.7420x1033,Morgan-Barber,Opportunity represent financial.,8a33029d-51e7-490c-9b1d-2944261ecb06,Individual,12/02/24,85864,362,26/05/22,08/07/24,GB62URCO29407586869118,8a33029d-51e7-490c-9b1d-2944261ecb06,Timothy Wade,"3416 Ronald Common
Atkinsonshire, MO 30495",657-357-9379x4862,qjones@garza.info,No,10/07/20,8143,Yes
5a0b3ab0-7b0f-4066-852a-d509b77cac5e,CPT-60161,Quarterly,2ce22eba-4685-404a-b9a7-9c0dd9856466,35939,Dr. Billy Morris,Green and Sons,Be five run probably total rock.,Floor section TV fight. Born moment debate everything line simple fight.,Myself center medical place phone modern really.,91729,"Jackson, Martin and Meza",Approved,001-359-211-7887x6594,"Olsen, Lopez and Wall",International new dinner.,1ff90116-46ac-4321-939f-b61e87b68c07,Corporate,28/01/25,56813,231,02/01/25,15/07/25,GB85JRWB19373431117324,1ff90116-46ac-4321-939f-b61e87b68c07,Stephanie Oconnor,"880 Shawn Gateway
Nashchester, SC 56076",808786784,nicoleward@pratt.com,Yes,17/02/24,8783,Yes
76865c97-7656-4b6c-b75e-9633072038bc,CPT-99860,Monthly,c28623ae-c348-4a9c-8174-74714bb2ba22,58834,Dr. Michelle Davis,Stephens-Hamilton,Doctor available building Mrs pattern.,Value stage table bad collection benefit day.,Write ask personal.,81447,Donovan Ltd,Rejected,967-158-1934,Conley-Clark,Relate color player.,d5821f71-ffa6-4bfb-a574-37898f9de74c,Corporate,16/02/23,7667,256,11/10/22,06/12/23,GB61BDQR07773476577770,d5821f71-ffa6-4bfb-a574-37898f9de74c,Kimberly Caldwell,"PSC 6889, Box 7309
APO AE 24541",(295)495-7100x7605,danielpena@baker.org,No,06/01/23,6603,Yes
931f0e34-2d17-469f-ae67-2c5fd2930959,CPT-51763,Monthly,d71953b3-6091-4c7d-b309-940e2625232b,47724,Dr. Jamie Randall,"Wolfe, Oliver and Hernandez",Own ask most beyond control.,Expect experience inside yourself reason late.,Finish successful poor girl visit several board.,60556,"Mccall, Ali and Floyd",Approved,(912)836-3751x91473,Jones LLC,Compare outside mission election.,75344489-5be0-48ac-a0b9-46a3c3e3879f,Individual,27/09/24,43318,906,01/01/24,12/01/25,GB88SVEX10469293669146,75344489-5be0-48ac-a0b9-46a3c3e3879f,Jennifer Turner,"03153 Audrey Club Suite 681
Deanfort, PA 60970",+1-256-099-5571x3965,jason39@hotmail.com,No,04/05/23,1420,No
69baa706-260b-42a9-8100-e677f0b92b29,CPT-39904,Quarterly,8b267fb3-344a-43ac-bac9-993eeede565e,68148,Dr. Samuel Moore,"Pierce, Warren and Miller",Arm mind pretty start.,Argue anything floor try job. Treat month occur market security.,Far bed stage later score.,80465,Simon-Smith,Rejected,329-083-0390,Bailey-Newton,Also hot low agree.,31000ecb-f55f-46b1-8383-a521a5f378ab,Corporate,30/06/23,89502,211,07/07/22,28/01/24,GB90RYBX94622147341020,31000ecb-f55f-46b1-8383-a521a5f378ab,Debbie Sanchez,"177 Jacqueline Streets
Robertfort, ME 76385",(259)829-2342,jessica31@lee-woodard.com,No,14/03/21,6458,Yes
2c8dc639-8e45-4495-a869-c8128caf8166,CPT-34913,Annually,d6f13859-5047-46be-8d84-476182823f09,38158,Dr. Alicia Mckay,Roberts and Sons,Real despite public.,Beautiful hit could size. Main red apply many.,Upon begin blood ready through.,81675,Wright Group,Rejected,455.728.1561x8117,"Hansen, Donovan and Robinson",Effort defense sit.,0f72fa1c-cdc2-46cd-a603-47dac02afe21,Individual,17/08/23,49822,362,04/05/20,09/02/24,GB04FJEZ86132164544418,0f72fa1c-cdc2-46cd-a603-47dac02afe21,Eric Blankenship,"USNV Nelson
FPO AE 44066",794.853.1929x778,alyssamichael@wilson.com,No,14/08/21,6354,Yes
338b783f-cc6c-4b77-8305-19fb607f2bdf,CPT-32738,Annually,493d2867-3ef9-415e-9faf-84b8cdae2115,63748,Dr. Edwin Reynolds,Tyler Inc,Together medical put set together.,Bit figure blue before become choose rich.,Management even trade couple task business every.,93821,Turner Inc,Rejected,501.305.3829x516,Hernandez Group,See remain family.,ebef5d2d-fb56-464a-9c9a-86faa42f6005,Individual,24/07/20,90659,600,16/05/20,07/07/21,GB96RUVH30972477269625,ebef5d2d-fb56-464a-9c9a-86faa42f6005,Danielle Sanchez,"116 White Glens
Sierratown, MA 92429",+1-003-049-2659x95858,cgreene@gmail.com,No,15/10/22,8631,Yes
27293738-32a9-4513-996f-1fed24601b65,CPT-54153,Annually,3ffa3df1-abb5-4d9b-b098-7ef0142fddec,34445,Dr. Michael Lopez,Cunningham Ltd,Red partner production on heart five.,Him move night. Good recognize matter financial.,Debate evidence central pay know.,70307,Hart Ltd,Rejected,+1-544-753-2517x47384,"Wheeler, Vasquez and Christian",Strong receive amount.,b7550cec-41c5-4be4-a523-4606adcf8dce,Family,29/06/24,33971,591,27/12/20,14/03/25,GB41RIGQ16965629395846,b7550cec-41c5-4be4-a523-4606adcf8dce,Brandon Graham,"412 Gay Track Apt. 003
Thompsonport, IL 49848",(110)658-1950x780,john27@wilson.com,Yes,19/11/23,7059,Yes
31e2c462-7b87-4219-93a5-13d856dd0466,CPT-12336,Annually,d66a71a6-5afe-46db-832d-1aba6570a4ab,11246,Dr. Mark Perry,Clark-Lyons,Source fish represent.,Country suffer radio may according seven speak seek.,Recent like street.,16340,Morgan-Brown,Rejected,658-512-2761x187,Brennan Group,Old recognize all.,71fd43f0-a3dc-4fbf-b7df-37953ce82b02,Individual,25/07/24,23595,644,05/06/22,03/03/25,GB84IENM45600406048803,71fd43f0-a3dc-4fbf-b7df-37953ce82b02,Justin Garcia,"61202 Thomas Garden Apt. 952
Port Melindatown, FL 51268",4317661891,aaron27@christensen.com,Yes,21/05/20,935,No
3f498144-95b0-465d-a2f6-dd7d877451a3,CPT-49119,Quarterly,a7e42d43-3c8e-4c5a-b41a-fe34de7481c8,68201,Dr. Gregory Ramirez,Mcclure LLC,Crime during whatever.,Improve can security among explain yet.,Election affect room type. Fight last gas see.,81754,Hansen Ltd,Rejected,(914)709-5383x285,Vaughn-Hill,Impact table.,7dae0916-cba2-47d5-bdeb-1cf11ad0bb36,Family,06/12/24,73701,932,04/12/24,15/10/25,GB76OIDP44776445449609,7dae0916-cba2-47d5-bdeb-1cf11ad0bb36,John Wilson,"5838 Thomas Plaza
West Davidbury, MS 02338",889.230.7053,ipeck@yahoo.com,No,06/03/22,6256,Yes
0aa7136b-c730-470f-8fe6-53154aded400,CPT-74604,Monthly,119247c8-e48c-4c8a-a755-eb6ea8e2dcf9,6036,Dr. Deborah Gallagher,"Holland, Valdez and Smith",Success activity whether remain.,Different on campaign short glass four.,Hope anything just several. Big check song.,27802,"Fleming, Walker and Lawson",Rejected,+1-304-354-5648x31452,"Jensen, Brooks and Phillips",Foreign produce doctor.,91337d9d-8031-41d0-b936-25a2d22196be,Corporate,27/02/25,4802,307,15/02/25,13/10/25,GB14ATCU23504448298307,91337d9d-8031-41d0-b936-25a2d22196be,Christopher Tucker,"81901 Brooks Grove Apt. 948
Brittanyview, TX 41698",312-995-8828,rvaughan@lewis.com,No,04/02/25,3026,Yes
e9f3ab8d-70ac-4af1-ab90-1d7c68570569,CPT-43488,Monthly,850aa528-2611-423f-b49b-c49c3286cf6d,80539,Dr. Brett Robbins,Lopez-Simon,Child behind worry.,Feel how heart always get direction represent. Politics rate grow.,Serve time security discover education financial.,3052,"Lewis, Newton and Alvarez",Approved,+1-013-989-8999x4783,"Stein, Finley and Lee",School south.,be14e796-0f31-4fcf-8106-568ad2fc79cd,Individual,24/06/24,64814,424,28/04/23,10/07/24,GB23XOOH65607952503656,be14e796-0f31-4fcf-8106-568ad2fc79cd,Thomas Jones,"PSC 6324, Box 4019
APO AA 20966",001-509-572-4960,nelsonscott@hernandez.org,Yes,10/12/21,7757,Yes
2349fcb4-623c-4a98-8cd4-ca23d18aae21,CPT-59609,Annually,88f43e4a-709d-4c39-9f9a-a39c6a9bf044,5571,Dr. Maureen Johnson,"Torres, Lawrence and Rollins",Tax peace amount continue ago card.,Wait if lay traditional describe degree. Have despite personal determine.,Drive lay understand hold go concern friend.,51970,Thompson Group,Rejected,+1-622-577-4354x5989,Stafford PLC,Could after itself.,ae8f6786-053a-4aad-a904-749210f6a243,Corporate,25/08/24,75792,22,10/06/24,02/09/24,GB20JXGI14025815385299,ae8f6786-053a-4aad-a904-749210f6a243,Ellen Clark,"68022 Ashley Rest Suite 827
North Cassandra, NM 20099",8533564717,shellyday@gmail.com,No,03/01/21,7866,No
0287dd2a-8e2c-49ab-ad98-b3d0b895f4a3,CPT-61178,Quarterly,3d231f91-83dd-4ee9-9b89-974b6bedbd96,64009,Dr. Nathan Finley,Braun-Brown,Same turn appear red popular then.,Heart somebody skill look site. We foreign fall modern water eye security mission.,Hard early yes particularly what.,92660,"James, Williams and Mercado",Rejected,001-873-362-7458x01763,Meyers-Smith,Adult opportunity.,f33cdc7d-d09a-43fd-b9f0-3f470807d7a6,Individual,01/10/24,60984,950,28/05/24,20/01/25,GB50VASV66733549597031,f33cdc7d-d09a-43fd-b9f0-3f470807d7a6,Steven Henson,"Unit 9298 Box 2513
DPO AE 64330",(653)289-0067x61092,alyssafarmer@hotmail.com,No,11/03/22,6536,Yes
4098d145-6e40-4d1a-9ce1-faefbb4dc71d,CPT-36347,Annually,393720c9-6474-49f2-a0ad-7774115c9563,45081,Dr. Jerry Williams,Harrison Inc,Yard president smile respond discuss.,Seem perform success scene education shake bring.,Never top friend increase development.,93450,Gilmore Ltd,Approved,898-301-2618x2495,"Martinez, Nunez and Wyatt",Religious TV at lot why.,154ae89a-e4d5-4889-adf4-bb3dffa913b2,Individual,08/06/23,84614,58,09/04/22,29/06/23,GB68IBPA95363061739766,154ae89a-e4d5-4889-adf4-bb3dffa913b2,Thomas Nguyen,"44011 Ryan Parkways
Brianberg, DE 10455",300.367.4988x74547,jamesbrown@cohen.com,Yes,29/04/22,4451,Yes
54b81950-8ca1-427f-827c-4bdaba8782b1,CPT-98126,Annually,77f2d4ca-4995-4ccb-94fb-bc67fea74e75,30671,Dr. Holly Henry,Willis-Stephens,Eye region blood body next visit.,Back why especially Democrat understand clearly physical. Fill line realize management how.,Member church best morning memory.,2269,Knight and Sons,Rejected,910.920.0679x72032,Rodriguez-Rodriguez,Pick design remain yes statement.,eafc0bc4-c1dc-4575-bbda-aef2e4985214,Individual,15/08/24,90415,620,01/08/23,18/03/25,GB07FYBU66084166266407,eafc0bc4-c1dc-4575-bbda-aef2e4985214,Kimberly Rodriguez,"11897 Brianna Shoal
Cooperfort, NH 43715",856-657-1780x045,heidiharper@gmail.com,No,11/08/24,1605,Yes
17a673be-d538-4d6b-89fb-6f5a5845835b,CPT-40987,Monthly,85244854-114f-4b89-8caa-b2f11082c5ce,16164,Dr. James Evans,"Bishop, Lee and Wilson",Short capital structure foot likely civil reflect.,Letter over program place since.,Until response thing around bag view contain.,1965,Williams Ltd,Rejected,(582)131-2751x187,Brown Group,Enough write.,61539476-ae26-4859-8737-f5d1de05f250,Individual,03/05/24,34942,61,12/08/23,23/06/24,GB43KWBQ53937185253894,61539476-ae26-4859-8737-f5d1de05f250,Lawrence Hill,"498 Harper Well Apt. 034
Wesleyview, AR 03893",(819)192-7000x8964,samanthasawyer@house.net,Yes,04/03/22,3338,Yes
